Offset,PID,Handle,Access,Type,Details
0xe1938480,1868,0xd8,0x4,Section,
0xe20fecf0,1868,0xdc,0xf0007,Section,CiceroSharedMemDefaultS-1-5-21-606747145-152049171-1177238915-500
0x824c0630,1868,0xe0,0x1f0001,Mutant,CTF.LBES.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x824c05e0,1868,0xe4,0x1f0001,Mutant,CTF.Compart.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x824c0590,1868,0xe8,0x1f0001,Mutant,CTF.Asm.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x824c0540,1868,0xec,0x1f0001,Mutant,CTF.Layouts.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x824c04f0,1868,0xf0,0x1f0001,Mutant,CTF.TMD.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0xe1cc8688,1868,0xf4,0x20f003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500
0x81f8dbe0,1868,0xf8,0x1f0001,Mutant,CTF.TimListCache.FMPDefaultS-1-5-21-606747145-152049171-1177238915-500MUTEX.DefaultS-1-5-21-606747145-152049171-1177238915-500
0xe1d9d1d0,1868,0xfc,0xf001f,Section,CTF.TimListCache.FMPDefaultS-1-5-21-606747145-152049171-1177238915-500SFM.DefaultS-1-5-21-606747145-152049171-1177238915-500
0x81fc5030,1868,0x100,0x120001,Mutant,ShimCacheMutex
0xe1959820,1868,0x104,0x2,Section,ShimSharedMemory
0x81fa0648,1868,0x108,0x1f0003,Event,
0x824d0750,1868,0x10c,0x1f0003,Event,VMwareToolsQuitEvent_vmusr
0x81fa0618,1868,0x110,0x1f0003,Event,VMwareToolsDumpStateEvent_vmusr
0x8241c228,1868,0x114,0x1f03ff,Thread,TID 1872 PID 1868
0x8248df40,1868,0x118,0x1f0003,Semaphore,
0x8230fa08,1868,0x11c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x8248df08,1868,0x120,0x1f0003,Semaphore,
0x82537e00,1868,0x124,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x822ef228,1868,0x128,0x1f0003,Event,
0xe1db7dd0,1868,0x12c,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER
0x824d6178,1868,0x130,0x100003,Semaphore,
0x8252f890,1868,0x134,0x100003,Semaphore,
0x82537d68,1868,0x138,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x81fa6238,1868,0x13c,0x1f0003,Event,userenv:  User Profile setup event
0x82448568,1868,0x140,0x100000,Event,WinSta0_DesktopSwitch
0x82375228,1868,0x144,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x823750b0,1868,0x148,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x824c2b60,1868,0x14c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x823742c0,1868,0x150,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x81fae9b8,1868,0x154,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x8202b220,1868,0x158,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.MFC_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_a57c1f53
0x8242b028,1868,0x15c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.MFCLOC_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_15fc9313
0x82383250,1868,0x160,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0xe1f683a8,1868,0x164,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\WINDOWS
0x81fa1eb8,1868,0x168,0x1f0003,Event,
0x81f9b2d0,1868,0x16c,0x1f0003,Event,
0x822f3188,1868,0x170,0x1f0003,Semaphore,
0x82372d50,1868,0x174,0x1f03ff,Thread,TID 1084 PID 1868
0x81f9c2f0,1868,0x178,0x1f0003,Event,
0x8242eeb8,1868,0x17c,0x1f0003,Event,
0x822e8198,1868,0x180,0x1f0003,Event,
0x81f970f0,1868,0x184,0x1f0003,Event,
0x81f970c0,1868,0x188,0x1f0003,Event,
0x823728d8,1868,0x18c,0x1f03ff,Thread,TID 1088 PID 1868
0x82029180,1868,0x190,0x1f0001,Mutant,
0x822f1198,1868,0x194,0x21f0003,Event,
0x82424198,1868,0x198,0x1f0003,Event,VMToolsWindowEvent
0x81fa2a20,1868,0x19c,0x1f0003,Event,
0x824281d8,1868,0x1a0,0x1f0003,Timer,
0xe1cf91c0,1868,0x1a4,0x20f003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x822f3518,1868,0x1a8,0x100001,File,\Device\HarddiskVolume1\Documents and Settings\Administrator\Recent
0xe1cf9178,1868,0x1ac,0xf0007,Section,VMToolsHookSharedMem
0x81f9d340,1868,0x1b0,0x1f0001,Mutant,VMToolsHookQueueLock
0x82031190,1868,0x1b4,0x1f0003,Event,VMToolsHookQueueEvent
0xe18ab930,1868,0x1b8,0xf003f,Key,MACHINE\SOFTWARE\CLASSES
0xe1ca7e40,1868,0x1bc,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.DLL\OPENWITHLIST
0xe1cb45e8,1868,0x1c0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.MSC\OPENWITHLIST
0xe1cb7518,1868,0x1c4,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.SYS\OPENWITHLIST
0x8251b028,1868,0x1c8,0x12019f,File,\Device\vmci
0xe1d55808,1868,0x1cc,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.ZIP\OPENWITHLIST
0x82427f30,1868,0x1d0,0x1f0003,Event,
0xe1d5c788,1868,0x1d4,0xf0007,Section,MSCTF.MarshalInterface.FileMap.AFH..CLHN
0x822e83b0,1868,0x1d8,0x100001,File,\Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu
0x820b3928,1868,0x1e0,0x100001,File,\Device\HarddiskVolume1\Documents and Settings\Administrator\Start Menu
0x82474820,1868,0x1e4,0x1f0003,Semaphore,shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
0xe20d94c0,1868,0x1e8,0xf003f,Key,
0xe20ddc48,1868,0x1ec,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER
0xe2184670,1868,0x1f0,0xf003f,Key,MUICACHE
0x8234d1b0,1868,0x1f4,0x1f0003,Semaphore,shell.{7CB834F0-527B-11D2-9D1F-0000F805CA57}
0xe17d9a80,1868,0x1f8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.MSC\OPENWITHLIST
0xe1f6eb60,1868,0x1fc,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.SYS\OPENWITHLIST
0xe235f5e0,1868,0x200,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.DLL\OPENWITHLIST
0x82137d10,1868,0x204,0x1f0003,Event,
0xe10e57d8,1868,0x208,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.ZIP\OPENWITHLIST
0xe2189650,1868,0x20c,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe217e2a0,1868,0x210,0xf003f,Key,MACHINE\SOFTWARE\CLASSES
0xe1125858,1868,0x214,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\COM3
0x8217dce0,1868,0x218,0x1f0003,Event,
0xe119a900,1868,0x21c,0x10,Key,USER
0x82421020,1868,0x220,0x1f0003,Event,
0xe1cf5b58,1868,0x224,0xf003f,Key,MACHINE\SOFTWARE\CLASSES
0x8214cf10,1868,0x228,0x1f0003,Event,
0xe2145d68,1868,0x22c,0x10,Key,USER
0x81e93460,1868,0x230,0x1f0003,Event,
0xe21794e0,1868,0x234,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\COM3
0x821409b8,1868,0x238,0x1f0003,Event,
0xe16a86f0,1868,0x23c,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\COM3
0x823ae8e0,1868,0x240,0x1f0003,Event,
0xe21de020,1868,0x244,0xf003f,Key,MACHINE\SOFTWARE\CLASSES\CLSID
0x821280d8,1868,0x248,0x1f0003,Event,
0xe135e360,1868,0x24c,0xf003f,Key,MACHINE\SOFTWARE\CLASSES
0x8214d588,1868,0x250,0x1f0003,Event,
0xe16d63a0,1868,0x254,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\COM3
0x81ed9888,1868,0x258,0x1f0003,Event,
0xe1109220,1868,0x25c,0x10,Key,USER
0x81fb9448,1868,0x260,0x1f0003,Event,
0xe11096d0,1868,0x264,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\COM3
0x8250c350,1868,0x268,0x1f0003,Event,
0xe21d7530,1868,0x26c,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\COM3
0x81ebc540,1868,0x270,0x1f0003,Event,
0xe11abab0,1868,0x274,0xf003f,Key,MACHINE\SOFTWARE\CLASSES\CLSID
0x81eda6a8,1868,0x278,0x1f0003,Event,
0xe17d9b30,1868,0x280,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe20d2238,1868,0x284,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.DLL\OPENWITHLIST
0x81ec2760,1868,0x288,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x8213c880,1868,0x28c,0x1f0001,Mutant,
0x81eda580,1868,0x290,0x1f0003,Event,
0x8246d7b8,1868,0x294,0x1f0003,Event,
0x821507c8,1868,0x298,0x1f0001,Mutant,
0x8246d7e8,1868,0x29c,0x1f0003,Event,
0x820ad5d0,1868,0x2a0,0x1f0001,Mutant,
0x82157798,1868,0x2a4,0x1f0003,IoCompletion,
0x8215b0f8,1868,0x2a8,0x1f0003,IoCompletion,
0x82157798,1868,0x2ac,0x1f0003,IoCompletion,
0xe2385d48,1868,0x2b0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.ZIP\OPENWITHLIST
0xe1299528,1868,0x2b4,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS
0xe17724a0,1868,0x2b8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.MSC\OPENWITHLIST
0xe228f650,1868,0x2bc,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.SYS\OPENWITHLIST
0xe22b2c78,1868,0x2c0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.SYS\OPENWITHLIST
0xe21f9d20,1868,0x2c4,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.MSC\OPENWITHLIST
0xe16af4a0,1868,0x2cc,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.ZIP\OPENWITHLIST
0xe22a6258,1868,0x2dc,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe10096c0,1876,0x4,0xf0003,KeyedEvent,CritSecOutOfMemoryEvent
0xe18d2570,1876,0x8,0x3,Directory,KnownDlls
0x81f9abe0,1876,0xc,0x100020,File,\Device\HarddiskVolume1\Documents and Settings\Administrator
0x82003eb0,1876,0x10,0x100003,Semaphore,
0xe1883548,1876,0x14,0xf000f,Directory,Windows
0xe1cde4a8,1876,0x18,0x21f0001,Port,
0x82003e78,1876,0x1c,0x100003,Semaphore,
0xe1630840,1876,0x20,0x2000f,Directory,BaseNamedObjects
0x81f853c8,1876,0x24,0x1f0001,Mutant,SHIMLIB_LOG_MUTEX
0xe1d21340,1876,0x28,0x20f003f,Key,MACHINE
0x8206d660,1876,0x2c,0xf037f,WindowStation,WinSta0
0x824a6e28,1876,0x30,0x21f0003,Event,
0x823aed18,1876,0x34,0xf01ff,Desktop,Default
0x8206d660,1876,0x38,0xf037f,WindowStation,WinSta0
0xe20fecf0,1876,0x3c,0xf0007,Section,CiceroSharedMemDefaultS-1-5-21-606747145-152049171-1177238915-500
0x824c0630,1876,0x40,0x1f0001,Mutant,CTF.LBES.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x824c05e0,1876,0x44,0x1f0001,Mutant,CTF.Compart.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x824c0590,1876,0x48,0x1f0001,Mutant,CTF.Asm.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x824c0540,1876,0x4c,0x1f0001,Mutant,CTF.Layouts.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x824c04f0,1876,0x50,0x1f0001,Mutant,CTF.TMD.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0xe212e658,1876,0x54,0x20f003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500
0x82306df8,1876,0x58,0x1f0003,Event,
0x82003ee8,1876,0x5c,0x100003,Semaphore,
0x82003f20,1876,0x60,0x100003,Semaphore,
0xe212a518,1876,0x64,0x20019,Key,
0x82017318,1876,0x68,0x100001,File,\Device\KsecDD
0x82447238,1876,0x6c,0x1f0003,Event,
0x82489f78,1876,0x70,0x1f0003,Event,
0xe1cde7d8,1876,0x74,0x20019,Key,
0x82474820,1876,0x78,0x1f0003,Semaphore,shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
0x81fa6238,1876,0x7c,0x1f0003,Event,userenv:  User Profile setup event
0x8238f4c0,1876,0x80,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x820b53f8,1876,0x84,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0xe1c0a160,1876,0x88,0x1f0001,Port,
0x81faf178,1876,0x8c,0x1f0001,Mutant,CtfmonInstMutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0xe1938480,1876,0x90,0x4,Section,
0x81f8dbe0,1876,0x94,0x1f0001,Mutant,CTF.TimListCache.FMPDefaultS-1-5-21-606747145-152049171-1177238915-500MUTEX.DefaultS-1-5-21-606747145-152049171-1177238915-500
0xe1d9d1d0,1876,0x98,0xf0007,Section,CTF.TimListCache.FMPDefaultS-1-5-21-606747145-152049171-1177238915-500SFM.DefaultS-1-5-21-606747145-152049171-1177238915-500
0x8236d8a0,1876,0x9c,0x1f0001,Mutant,MSCTF.GCompartListMUTEX.DefaultS-1-5-21-606747145-152049171-1177238915-500
0xe211d998,1876,0xa0,0xf0007,Section,MSCTF.GCompartListSFM.DefaultS-1-5-21-606747145-152049171-1177238915-500
0x82394f90,1876,0xa4,0x1f0003,Event,
0xe21233e8,1876,0xa8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\KEYBOARD LAYOUT\TOGGLE
0xe2119a88,1876,0xac,0xf0007,Section,CTF.AsmListCache.FMPDefaultS-1-5-21-606747145-152049171-1177238915-500
0x8248c6f8,1876,0xb0,0x1f0003,Event,
0xe2119688,1876,0xb4,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\CTF\TIP
0xe1ddb2c0,1876,0xb8,0xf003f,Key,
0xe211c4b8,1876,0xbc,0xf003f,Key,MUICACHE
0xe1cfa228,1876,0xc0,0x20f003f,Key,USER
0x82037160,1876,0xc4,0x1f0003,Event,
0xe1d1a8f0,1876,0xc8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\KEYBOARD LAYOUT\PRELOAD
0x82442c68,1876,0xcc,0x1f0003,Event,
0xe1cd5650,1876,0xd0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\RUN
0x8201f728,1876,0xd4,0x1f0003,Event,
0xe212fbb8,1876,0xd8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\CTF\TIP
0x8201f6f8,1876,0xdc,0x1f0003,Event,
0xe212c450,1876,0xe0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\SPEECH
0x8201f6c8,1876,0xe4,0x1f0003,Event,
0xe212c3e8,1876,0xe8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\CONTROL PANEL\APPEARANCE
0x8201f698,1876,0xec,0x1f0003,Event,
0xe212fb50,1876,0xf0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\CONTROL PANEL\COLORS
0x8248c870,1876,0xf4,0x1f0003,Event,
0xe1c8fb00,1876,0xf8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\CONTROL PANEL\DESKTOP\WINDOWMETRICS
0x8248c840,1876,0xfc,0x1f0003,Event,
0xe1d26c50,1876,0x100,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\SPEECH
0x8248c810,1876,0x104,0x1f0003,Event,
0xe1cf9228,1876,0x108,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\KEYBOARD LAYOUT
0x8248c7e0,1876,0x10c,0x1f0003,Event,
0xe1c6d560,1876,0x110,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\CTF\ASSEMBLIES
0x820069b0,1876,0x114,0x12019f,File,\Device\WMIDataDevice
0xe1959820,1876,0x118,0x2,Section,ShimSharedMemory
0x82042428,1876,0x11c,0x1f0003,Event,
0x81fc5030,1876,0x120,0x120001,Mutant,ShimCacheMutex
0x8238da98,1876,0x124,0x12019f,File,\Device\WMIDataDevice
0x820423f8,1876,0x128,0x1f0003,Event,
0x82044be0,1876,0x12c,0x1f0fff,Process,ctfmon.exe(1876)
0x8243b9c0,1876,0x130,0x1f0003,Event,
0x8243b990,1876,0x134,0x1f0003,Event,
0x8204aeb8,1876,0x138,0x100003,Event,
0x82448568,1876,0x13c,0x100000,Event,WinSta0_DesktopSwitch
0xe10096c0,304,0x4,0xf0003,KeyedEvent,CritSecOutOfMemoryEvent
0xe18d2570,304,0x8,0x3,Directory,KnownDlls
0x81fa21d0,304,0xc,0x100020,File,\Device\HarddiskVolume1\WINDOWS\system32
0x81fac028,304,0x10,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0xe1883548,304,0x14,0xf000f,Directory,Windows
0xe1cb6d18,304,0x18,0x21f0001,Port,
0x824413b8,304,0x1c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x82446990,304,0x20,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x82305538,304,0x24,0x100003,Semaphore,
0x81fb5470,304,0x28,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x820353c0,304,0x2c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x82391bd0,304,0x30,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x822db220,304,0x34,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x8244e170,304,0x38,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x81fa1a80,304,0x3c,0x100003,Semaphore,
0xe210d148,304,0x40,0x20f003f,Key,MACHINE
0x8206d660,304,0x44,0xf037f,WindowStation,WinSta0
0x823f66a8,304,0x48,0x21f0003,Event,
0x823aed18,304,0x4c,0xf01ff,Desktop,Default
0x8206d660,304,0x50,0xf037f,WindowStation,WinSta0
0x823f6710,304,0x54,0x100001,File,\Device\KsecDD
0xe1630840,304,0x58,0x2000f,Directory,BaseNamedObjects
0x82474820,304,0x5c,0x1f0003,Semaphore,shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
0x824350e0,304,0x60,0x1200a0,File,\Device\Tcp
0x822e0500,304,0x64,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x82458420,304,0x68,0x120116,File,\Device\Tcp
0x824493d8,304,0x6c,0x1200a0,File,\Device\Ip
0x82380f90,304,0x70,0x100003,File,\Device\Ip
0x82380ef8,304,0x74,0x1200a0,File,\Device\Ip
0x81faa698,304,0x78,0x100003,Semaphore,
0x82305c10,304,0x7c,0x100003,Semaphore,
0xe1cc4300,304,0x80,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\LINKAGE
0xe1ccd228,304,0x84,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
0xe1ca8fb8,304,0x88,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS\INTERFACES
0xe1ca8f50,304,0x8c,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS
0x81fb0208,304,0x90,0x1f03ff,Thread,TID 308 PID 304
0x81f80230,304,0x94,0x1f0003,Event,
0xe210d0e0,304,0x98,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
0x8203c3c8,304,0x9c,0x1f0003,Event,
0xe1cd6440,304,0xa0,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
0xe210d020,304,0xa4,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS
0xe1cfa618,304,0xa8,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE
0xe1cfa5b0,304,0xac,0x20019,Key,
0x823865c0,304,0xb0,0x1f0003,Event,
0x82386590,304,0xb4,0x1f0003,Event,
0x82386560,304,0xb8,0x1f0003,Event,
0x82036e60,304,0xbc,0x1f0003,Event,
0x81fb0208,304,0xc0,0x1f03ff,Thread,TID 308 PID 304
0xe19c5990,304,0xc4,0x1f0001,Port,
0x82036e30,304,0xc8,0x1f0003,Event,
0x823865f8,304,0xcc,0x12019f,File,\Device\NamedPipe\net\NtControlPipe11
0x8204e898,304,0xd0,0x1f0003,Semaphore,shell.{210A4BA0-3AEA-1069-A2D9-08002B30309D}
0x825215f8,304,0xd4,0x1f0003,Event,
0xe2110308,304,0xd8,0x1f0001,Port,
0x82036dd0,304,0xdc,0x1f0003,Event,
0x823898d8,304,0xe0,0x1f03ff,Thread,TID 396 PID 304
0x82036d70,304,0xe4,0x1f0003,Event,
0x820360f0,304,0xe8,0x1f0003,Event,
0x8230ac00,304,0xec,0x100003,Semaphore,
0x8241b2e8,304,0xf0,0x100003,Semaphore,
0x8241b320,304,0xf4,0x100003,Semaphore,
0x8241b358,304,0xf8,0x100003,Semaphore,
0x81f80330,304,0xfc,0x100003,Semaphore,
0x8248bd08,304,0x100,0x100003,Semaphore,
0x82390e38,304,0x104,0x100003,Semaphore,
0x820360b8,304,0x108,0x100003,Semaphore,
0x82036080,304,0x10c,0x100003,Semaphore,
0x8248d390,304,0x110,0x100003,Semaphore,
0x8248d358,304,0x114,0x100003,Semaphore,
0x8248d320,304,0x118,0x100003,Semaphore,
0x8248d2f0,304,0x11c,0x1f0003,Event,
0x8204edd0,304,0x120,0x1f0003,Event,VMwareToolsQuitEvent_vmsvc
0x82036030,304,0x124,0x1f0003,Event,VMwareToolsDumpStateEvent_vmsvc
0x823898d8,304,0x128,0x1f03ff,Thread,TID 396 PID 304
0x82485020,304,0x12c,0x1f0003,Semaphore,
0x8208cbb8,304,0x130,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x8252f8f8,304,0x134,0x1f0003,Semaphore,
0x8208cd00,304,0x138,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x82378c38,304,0x13c,0x1f0003,Event,
0x8252f9c8,304,0x144,0x100003,Semaphore,
