Offset,PID,Handle,Access,Type,Details
0x820c57c8,1860,0x60,0x1f0003,Event,userenv:  User Profile setup event
0x82457f90,1860,0x64,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x8206e328,1860,0x68,0x1f0003,Event,
0x821f18e8,1860,0x6c,0x1f0003,Semaphore,
0xe20d96f8,1860,0x70,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER
0x821fac30,1860,0x74,0x100003,Semaphore,
0x82051670,1860,0x78,0x100003,Semaphore,
0x823ca070,1860,0x7c,0x1f0003,Event,
0x8249fea8,1860,0x80,0x1f0001,Mutant,
0x823931a0,1860,0x84,0x1f0003,Event,
0x8234bf10,1860,0x88,0x1f0001,Mutant,
0x8204c860,1860,0x8c,0x1f0003,Event,
0x8251cef0,1860,0x90,0x1f0001,Mutant,
0x8233d028,1860,0x94,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x821e9848,1860,0x98,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0xe19ce818,1860,0x9c,0x1f0001,Port,
0xe164f360,1860,0xa0,0x4,Section,
0x8208a2c0,1860,0xa4,0x120001,Mutant,ShimCacheMutex
0xe1927c88,1860,0xa8,0x2,Section,ShimSharedMemory
0xe196dde8,1860,0xac,0x20f003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500
0xe20c0680,1860,0xb0,0xf0007,Section,CiceroSharedMemDefaultS-1-5-21-606747145-152049171-1177238915-500
0x82439e30,1860,0xb4,0x1f0003,Timer,
0x82071dc0,1860,0xb8,0x1f0001,Mutant,
0x82051640,1860,0xbc,0x1f0003,Event,
0x821f1888,1860,0xc0,0x1f0003,Event,
0x8221c020,1860,0xc4,0x1f0003,Event,
0x82464890,1860,0xc8,0x1f0003,Event,
0x824ce448,1860,0xcc,0x1f03ff,Thread,TID 1864 PID 1860
0x8247fd58,1860,0xd0,0x1f0003,IoCompletion,
0x821fcc80,1860,0xd4,0x1f0003,IoCompletion,
0x8247fd58,1860,0xd8,0x1f0003,IoCompletion,
0x820b4770,1860,0xdc,0x1f0003,Event,
0xe215a928,1860,0xe0,0x1f0001,Port,
0x8249b6c8,1860,0xe4,0x100000,Event,crypt32LogoffEvent
0x82053c08,1860,0xe8,0x1f0003,Event,
0x82071898,1860,0xec,0x1f0001,Mutant,
0x8243a090,1860,0xf0,0x1f0003,Event,
0x824574c8,1860,0xf4,0x1f0003,Event,
0x82053900,1860,0xf8,0x21f0003,Event,
0x821ecda0,1860,0xfc,0x1f03ff,Thread,TID 1908 PID 1860
0x821f6998,1860,0x100,0x1f0003,IoCompletion,
0x82369020,1860,0x104,0x1f0003,Timer,
0x8207d878,1860,0x108,0x1f03ff,Thread,TID 1916 PID 1860
0x8234aa58,1860,0x10c,0x1f0001,Mutant,CTF.LBES.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x8234aa08,1860,0x110,0x1f0001,Mutant,CTF.Compart.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x82436fe0,1860,0x114,0x1f0001,Mutant,CTF.Asm.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x82436f90,1860,0x118,0x1f0001,Mutant,CTF.Layouts.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x82436f40,1860,0x11c,0x1f0001,Mutant,CTF.TMD.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x824994e8,1860,0x120,0x1f0003,Event,
0x8238c4e8,1860,0x124,0x1f0003,Event,
0xe1c5f870,1860,0x128,0x1f0001,Port,
0x82216460,1860,0x12c,0x1f0003,Event,
0xe2074170,1860,0x130,0x1f0001,Port,
0xe10096c0,1868,0x4,0xf0003,KeyedEvent,CritSecOutOfMemoryEvent
0xe161ec68,1868,0x8,0x3,Directory,KnownDlls
0x82339478,1868,0xc,0x100020,File,\Device\HarddiskVolume1\Documents and Settings\Administrator
0x8233ba78,1868,0x10,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0xe18b3568,1868,0x14,0xf000f,Directory,Windows
0xe202f928,1868,0x18,0x21f0001,Port,
0x8234cb30,1868,0x1c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x82457500,1868,0x20,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x82429188,1868,0x24,0x100003,Semaphore,
0x82436b30,1868,0x28,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x8249d258,1868,0x2c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x8225aaa8,1868,0x30,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x8203cd08,1868,0x34,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x82217f60,1868,0x38,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x8248f420,1868,0x3c,0x100003,Semaphore,
0xe1c68710,1868,0x40,0x20f003f,Key,MACHINE
0x8235fea8,1868,0x44,0xf037f,WindowStation,WinSta0
0x82275f90,1868,0x48,0x21f0003,Event,
0x820c93a0,1868,0x4c,0xf01ff,Desktop,Default
0x8235fea8,1868,0x50,0xf037f,WindowStation,WinSta0
0x82367f00,1868,0x54,0x100001,File,\Device\KsecDD
0xe1649880,1868,0x58,0x2000f,Directory,BaseNamedObjects
0x822909e0,1868,0x5c,0x1f0003,Semaphore,shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
0x8249def8,1868,0x60,0x1200a0,File,\Device\Tcp
0x8249df90,1868,0x64,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x82393f90,1868,0x68,0x120116,File,\Device\Tcp
0x82340e18,1868,0x6c,0x1200a0,File,\Device\Ip
0x82340d80,1868,0x70,0x100003,File,\Device\Ip
0x820476c0,1868,0x74,0x1200a0,File,\Device\Ip
0x82450638,1868,0x78,0x100003,Semaphore,
0x821fc8c0,1868,0x7c,0x100003,Semaphore,
0xe1d0b430,1868,0x80,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\LINKAGE
0xe215dbb0,1868,0x84,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
0xe21231b0,1868,0x88,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS\INTERFACES
0xe1c672d0,1868,0x8c,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS
0x8243aa78,1868,0x90,0x1f03ff,Thread,TID 1872 PID 1868
0x82393ef8,1868,0x94,0x1f0003,Event,
0xe1cfc870,1868,0x98,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
0x82047688,1868,0x9c,0x1f0003,Event,
0xe1cfc168,1868,0xa0,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
0xe1cf8200,1868,0xa4,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE
0xe1cf5158,1868,0xa8,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS
0xe2142e70,1868,0xac,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LANGUAGE GROUPS
0x82047628,1868,0xb0,0x1f0003,Event,
0x8206edc8,1868,0xb4,0x1f0003,Event,
0x8206ed98,1868,0xb8,0x1f0003,Event,
0x82363270,1868,0xbc,0x1f0003,Event,
0x8243aa78,1868,0xc0,0x1f03ff,Thread,TID 1872 PID 1868
0xe1c683a8,1868,0xc4,0x1f0001,Port,
0x8206a208,1868,0xc8,0x1f0003,Event,
0x823caae0,1868,0xcc,0x1f0003,Event,
0x8249cf68,1868,0xd0,0x1f0003,Semaphore,shell.{210A4BA0-3AEA-1069-A2D9-08002B30309D}
0xe1d1acb0,1868,0xd4,0x1f0001,Port,
0xe164f360,1868,0xd8,0x4,Section,
0xe20c0680,1868,0xdc,0xf0007,Section,CiceroSharedMemDefaultS-1-5-21-606747145-152049171-1177238915-500
0x8234aa58,1868,0xe0,0x1f0001,Mutant,CTF.LBES.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x8234aa08,1868,0xe4,0x1f0001,Mutant,CTF.Compart.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x82436fe0,1868,0xe8,0x1f0001,Mutant,CTF.Asm.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x82436f90,1868,0xec,0x1f0001,Mutant,CTF.Layouts.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x82436f40,1868,0xf0,0x1f0001,Mutant,CTF.TMD.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0xe1c2ee70,1868,0xf4,0x20f003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500
0x8221cd18,1868,0xf8,0x1f0001,Mutant,CTF.TimListCache.FMPDefaultS-1-5-21-606747145-152049171-1177238915-500MUTEX.DefaultS-1-5-21-606747145-152049171-1177238915-500
0xe1c19650,1868,0xfc,0xf001f,Section,CTF.TimListCache.FMPDefaultS-1-5-21-606747145-152049171-1177238915-500SFM.DefaultS-1-5-21-606747145-152049171-1177238915-500
0x8208a2c0,1868,0x100,0x120001,Mutant,ShimCacheMutex
0xe1927c88,1868,0x104,0x2,Section,ShimSharedMemory
0x8242b4a8,1868,0x108,0x1f0003,Event,
0x824982a8,1868,0x10c,0x1f0003,Event,VMwareToolsQuitEvent_vmusr
0x82274a50,1868,0x110,0x1f0003,Event,VMwareToolsDumpStateEvent_vmusr
0x8243aa78,1868,0x114,0x1f03ff,Thread,TID 1872 PID 1868
0x8244eca0,1868,0x118,0x1f0003,Semaphore,
0x8207de58,1868,0x11c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x8221c8c0,1868,0x120,0x1f0003,Semaphore,
0x82355580,1868,0x124,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x82499518,1868,0x128,0x1f0003,Event,
0xe1c90168,1868,0x12c,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER
0x822105c0,1868,0x130,0x100003,Semaphore,
0x822105f8,1868,0x134,0x100003,Semaphore,
0x82375b20,1868,0x138,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x820c57c8,1868,0x13c,0x1f0003,Event,userenv:  User Profile setup event
0x820620f0,1868,0x140,0x100000,Event,WinSta0_DesktopSwitch
0x8243a668,1868,0x144,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x8234d478,1868,0x148,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x824ca450,1868,0x14c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x8221c938,1868,0x150,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x8239ac90,1868,0x154,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x824ca818,1868,0x158,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.MFC_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_a57c1f53
0x820d61b0,1868,0x15c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.MFCLOC_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_15fc9313
0x82480c78,1868,0x160,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0xe2085218,1868,0x164,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\WINDOWS
0x8220b240,1868,0x168,0x1f0003,Event,
0x8242b4d8,1868,0x16c,0x1f0003,Event,
0x8234d850,1868,0x170,0x1f0003,Semaphore,
0x82353928,1868,0x174,0x1f03ff,Thread,TID 888 PID 1868
0x821f0e18,1868,0x178,0x1f0003,Event,
0x82061380,1868,0x17c,0x1f0003,Event,
0x82061350,1868,0x180,0x1f0003,Event,
0x82061320,1868,0x184,0x1f0003,Event,
0x820612f0,1868,0x188,0x1f0003,Event,
0x82488888,1868,0x18c,0x1f03ff,Thread,TID 932 PID 1868
0x8248e260,1868,0x190,0x1f0001,Mutant,
0x820612c0,1868,0x194,0x21f0003,Event,
0x82440eb8,1868,0x198,0x1f0003,Event,VMToolsWindowEvent
0x82061eb8,1868,0x19c,0x1f0003,Event,
0x8206e670,1868,0x1a0,0x1f0003,Timer,
0xe1c58758,1868,0x1a4,0x20f003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x82375bb8,1868,0x1a8,0x100001,File,\Device\HarddiskVolume1\Documents and Settings\Administrator\Recent
0xe1cfbc48,1868,0x1ac,0xf0007,Section,VMToolsHookSharedMem
0x8248c318,1868,0x1b0,0x1f0001,Mutant,VMToolsHookQueueLock
0x8248e200,1868,0x1b4,0x1f0003,Event,VMToolsHookQueueEvent
0xe20acb68,1868,0x1b8,0xf003f,Key,MACHINE\SOFTWARE\CLASSES
0xe1c62aa8,1868,0x1bc,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.DLL\OPENWITHLIST
0xe20d1cd0,1868,0x1c0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.MSC\OPENWITHLIST
0xe20d1c68,1868,0x1c4,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.SYS\OPENWITHLIST
0x823c58f0,1868,0x1c8,0x12019f,File,\Device\vmci
0xe208b228,1868,0x1cc,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.ZIP\OPENWITHLIST
0x822061c8,1868,0x1d0,0x1f0003,Event,
0xe209a468,1868,0x1d4,0xf0007,Section,MSCTF.MarshalInterface.FileMap.AFH..EKMN
0x824460c8,1868,0x1d8,0x100001,File,\Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu
0xe2101c30,1868,0x1dc,0x20f003f,Key,USER
0x822583d0,1868,0x1e0,0x100001,File,\Device\HarddiskVolume1\Documents and Settings\Administrator\Start Menu
0x822909e0,1868,0x1e4,0x1f0003,Semaphore,shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
0xe20f58e0,1868,0x1e8,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\SHELLNOROAM
0xe2090368,1868,0x1ec,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER
0xe21570e8,1868,0x1f0,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\SHELLNOROAM\MUICACHE
0x8236e788,1868,0x1f4,0x1f0003,Semaphore,shell.{7CB834F0-527B-11D2-9D1F-0000F805CA57}
0x82209098,1868,0x200,0x1f0003,Event,
0x824880b0,1868,0x204,0x100003,Semaphore,
0x82267f18,1868,0x208,0x100003,Semaphore,
0x82267de8,1868,0x20c,0x100003,Semaphore,
0x82450468,1868,0x210,0x100003,Semaphore,
0x82450400,1868,0x214,0x100003,Semaphore,
0x82450398,1868,0x218,0x100003,Semaphore,
0x82060680,1868,0x21c,0x100003,Semaphore,
0x82060648,1868,0x220,0x100003,Semaphore,
0x820605e0,1868,0x224,0x100003,Semaphore,
0x82060578,1868,0x228,0x100003,Semaphore,
0x82060510,1868,0x22c,0x100003,Semaphore,
0x820604a8,1868,0x230,0x100003,Semaphore,
0xe10096c0,1888,0x4,0xf0003,KeyedEvent,CritSecOutOfMemoryEvent
0xe161ec68,1888,0x8,0x3,Directory,KnownDlls
0x823d0e58,1888,0xc,0x100020,File,\Device\HarddiskVolume1\Documents and Settings\Administrator
0x821fc888,1888,0x10,0x100003,Semaphore,
0xe18b3568,1888,0x14,0xf000f,Directory,Windows
0xe1ce1780,1888,0x18,0x21f0001,Port,
0x82206330,1888,0x1c,0x100003,Semaphore,
0xe1649880,1888,0x20,0x2000f,Directory,BaseNamedObjects
0x820488e8,1888,0x24,0x1f0001,Mutant,SHIMLIB_LOG_MUTEX
0xe1c3db50,1888,0x28,0x20f003f,Key,MACHINE
0x8235fea8,1888,0x2c,0xf037f,WindowStation,WinSta0
0x821fc618,1888,0x30,0x21f0003,Event,
0x820c93a0,1888,0x34,0xf01ff,Desktop,Default
0x8235fea8,1888,0x38,0xf037f,WindowStation,WinSta0
0xe20c0680,1888,0x3c,0xf0007,Section,CiceroSharedMemDefaultS-1-5-21-606747145-152049171-1177238915-500
0x8234aa58,1888,0x40,0x1f0001,Mutant,CTF.LBES.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x8234aa08,1888,0x44,0x1f0001,Mutant,CTF.Compart.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x82436fe0,1888,0x48,0x1f0001,Mutant,CTF.Asm.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x82436f90,1888,0x4c,0x1f0001,Mutant,CTF.Layouts.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x82436f40,1888,0x50,0x1f0001,Mutant,CTF.TMD.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0xe20da838,1888,0x54,0x20f003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500
0x8222a900,1888,0x58,0x1f0003,Event,
0x821fc850,1888,0x5c,0x100003,Semaphore,
0x821fc508,1888,0x60,0x100003,Semaphore,
0xe1c3a0e0,1888,0x64,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
0x822915c8,1888,0x68,0x100001,File,\Device\KsecDD
0x8222a8d0,1888,0x6c,0x1f0003,Event,
0x8233bbf0,1888,0x70,0x1f0003,Event,
0xe1c33290,1888,0x74,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
0x822909e0,1888,0x78,0x1f0003,Semaphore,shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
0x820c57c8,1888,0x7c,0x1f0003,Event,userenv:  User Profile setup event
0x8236e590,1888,0x80,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x82259688,1888,0x84,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0xe2129468,1888,0x88,0x1f0001,Port,
0x8234bfe0,1888,0x8c,0x1f0001,Mutant,CtfmonInstMutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0xe164f360,1888,0x90,0x4,Section,
0x8221cd18,1888,0x94,0x1f0001,Mutant,CTF.TimListCache.FMPDefaultS-1-5-21-606747145-152049171-1177238915-500MUTEX.DefaultS-1-5-21-606747145-152049171-1177238915-500
0xe1c19650,1888,0x98,0xf0007,Section,CTF.TimListCache.FMPDefaultS-1-5-21-606747145-152049171-1177238915-500SFM.DefaultS-1-5-21-606747145-152049171-1177238915-500
0x82465180,1888,0x9c,0x1f0001,Mutant,MSCTF.GCompartListMUTEX.DefaultS-1-5-21-606747145-152049171-1177238915-500
0xe1c195e8,1888,0xa0,0xf0007,Section,MSCTF.GCompartListSFM.DefaultS-1-5-21-606747145-152049171-1177238915-500
0x8249d0f0,1888,0xa4,0x1f0003,Event,
0xe2028530,1888,0xa8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\KEYBOARD LAYOUT\TOGGLE
0xe19f67b8,1888,0xac,0xf0007,Section,CTF.AsmListCache.FMPDefaultS-1-5-21-606747145-152049171-1177238915-500
0x8249d020,1888,0xb0,0x1f0003,Event,
0xe1c29600,1888,0xb4,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\CTF\TIP
0xe1c1b808,1888,0xb8,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\SHELLNOROAM
0xe1c3ee40,1888,0xbc,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\SHELLNOROAM\MUICACHE
0xe1c38e40,1888,0xc0,0x20f003f,Key,USER
0x82457ad0,1888,0xc4,0x1f0003,Event,
0xe2144440,1888,0xc8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\KEYBOARD LAYOUT\PRELOAD
0x82457b00,1888,0xcc,0x1f0003,Event,
0xe215a418,1888,0xd0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\RUN
0x82457b30,1888,0xd4,0x1f0003,Event,
0xe209e900,1888,0xd8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\CTF\TIP
0x82457b60,1888,0xdc,0x1f0003,Event,
0xe1cd6fb8,1888,0xe0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\SPEECH
0x82457b90,1888,0xe4,0x1f0003,Event,
0xe1ec13c8,1888,0xe8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\CONTROL PANEL\APPEARANCE
0x82457bc0,1888,0xec,0x1f0003,Event,
0xe1ca2bb0,1888,0xf0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\CONTROL PANEL\COLORS
0x82384e18,1888,0xf4,0x1f0003,Event,
0xe1c23570,1888,0xf8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\CONTROL PANEL\DESKTOP\WINDOWMETRICS
0x82384e78,1888,0xfc,0x1f0003,Event,
0xe1ca2b48,1888,0x100,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\SPEECH
0x824abb78,1888,0x104,0x1f0003,Event,
0xe20e76a0,1888,0x108,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\KEYBOARD LAYOUT
0x8203fb48,1888,0x10c,0x1f0003,Event,
0xe1c62498,1888,0x110,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\CTF\ASSEMBLIES
0x821ea740,1888,0x114,0x12019f,File,\Device\WMIDataDevice
0xe1927c88,1888,0x118,0x2,Section,ShimSharedMemory
0x82375e98,1888,0x11c,0x1f0003,Event,
0x82393090,1888,0x124,0x12019f,File,\Device\WMIDataDevice
0x82070e98,1888,0x128,0x1f0003,Event,
0x822b1da0,1888,0x12c,0x1f0fff,Process,ctfmon.exe(1888)
0x824cee98,1888,0x130,0x1f0003,Event,
0x8206f240,1888,0x134,0x1f0003,Event,
0x8208a2c0,1888,0x138,0x120001,Mutant,ShimCacheMutex
0x820620f0,1888,0x13c,0x100000,Event,WinSta0_DesktopSwitch
0xe10096c0,1896,0x4,0xf0003,KeyedEvent,CritSecOutOfMemoryEvent
0xe161ec68,1896,0x8,0x3,Directory,KnownDlls
0x82525e38,1896,0xc,0x100020,File,\Device\HarddiskVolume1\Documents and Settings\Administrator
0x8222ae38,1896,0x10,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.GdiPlus_6595b64144ccf1df_1.0.6002.22791_x-ww_c8dff154
0xe18b3568,1896,0x14,0xf000f,Directory,Windows
0xe20db020,1896,0x18,0x21f0001,Port,
0x82457028,1896,0x1c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x82053ae0,1896,0x20,0x100003,Semaphore,
0x8234c600,1896,0x24,0x100003,Semaphore,
0xe214e218,1896,0x28,0x20f003f,Key,MACHINE
0x8235fea8,1896,0x2c,0xf037f,WindowStation,WinSta0
0x820538d0,1896,0x30,0x21f0003,Event,
0x820c93a0,1896,0x34,0xf01ff,Desktop,Default
0x8235fea8,1896,0x38,0xf037f,WindowStation,WinSta0
0x822594b8,1896,0x3c,0x100001,File,\Device\KsecDD
0xe1649880,1896,0x40,0x2000f,Directory,BaseNamedObjects
0x822909e0,1896,0x44,0x1f0003,Semaphore,shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
0x82292ba0,1896,0x48,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x822673d8,1896,0x4c,0x1f0003,Event,
0x822b1270,1896,0x50,0x100003,Semaphore,
0x82464a08,1896,0x54,0x100003,Semaphore,
0xe1c39e40,1896,0x58,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
